id,name,city,state,latitude,longitude,categories,sub_categories,tags,cost_per_day,rating,description,visit_duration_hours,best_time_to_visit,photos,website_url,google_maps_url,opening_hours,entry_fee,is_active,nearby_attractions,facilities,created_at,updated_at
tn_tha_001,Brihadeeswarar Temple,Thanjavur,Tamil Nadu,10.783,79.1249,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.7,"Brihadeeswarar Temple is a popular history destination in Thanjavur, Tamil Nadu.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.055639,2026-01-23T14:14:17.055640
tn_tha_002,Thanjavur Royal Palace,Thanjavur,Tamil Nadu,10.7932,79.1178,"[""history""]",[],"[""tourism"", ""travel""]",0,4.1,"Thanjavur Royal Palace is a popular history destination in Thanjavur, Tamil Nadu.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.055656,2026-01-23T14:14:17.055657
tn_tha_003,Saraswathi Mahal Library,Thanjavur,Tamil Nadu,10.7797,79.1216,"[""cultural""]",[],"[""tourism"", ""travel""]",1000,4.5,"Saraswathi Mahal Library is a popular cultural destination in Thanjavur, Tamil Nadu.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.055673,2026-01-23T14:14:17.055674
tn_tha_004,Gangaikonda Cholapuram,Thanjavur,Tamil Nadu,10.7965,79.1405,"[""history""]",[],"[""tourism"", ""travel""]",500,4.1,"Gangaikonda Cholapuram is a popular history destination in Thanjavur, Tamil Nadu.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.055689,2026-01-23T14:14:17.055691
tn_tha_005,Airavatesvara Temple,Thanjavur,Tamil Nadu,10.7951,79.1462,"[""history""]",[],"[""tourism"", ""travel""]",0,4.4,"Airavatesvara Temple is a popular history destination in Thanjavur, Tamil Nadu.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.055716,2026-01-23T14:14:17.055718
ka_ban_001,Lalbagh Botanical Garden,Bangalore,Karnataka,12.9744,77.5988,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.4,"Lalbagh Botanical Garden is a popular nature destination in Bangalore, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.055735,2026-01-23T14:14:17.055737
ka_ban_004,Tipu Sultan's Summer Palace,Bangalore,Karnataka,12.979,77.5871,"[""history""]",[],"[""tourism"", ""travel""]",0,4.5,"Tipu Sultan's Summer Palace is a popular history destination in Bangalore, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.055786,2026-01-23T14:14:17.055787
ka_ban_005,ISKCON Temple Bangalore,Bangalore,Karnataka,12.9626,77.5741,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.9,"ISKCON Temple Bangalore is a popular religious destination in Bangalore, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.055803,2026-01-23T14:14:17.055804
ka_ban_006,Bannerghatta Biological Park,Bangalore,Karnataka,12.9617,77.6003,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.8,"Bannerghatta Biological Park is a popular nature destination in Bangalore, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.055819,2026-01-23T14:14:17.055821
ka_ban_007,Wonderla Bangalore,Bangalore,Karnataka,12.9705,77.5745,"[""adventure""]",[],"[""tourism"", ""travel""]",500,4.9,"Wonderla Bangalore is a popular adventure destination in Bangalore, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.055836,2026-01-23T14:14:17.055837
ka_ban_008,Commercial Street,Bangalore,Karnataka,12.9699,77.5771,"[""shopping""]",[],"[""tourism"", ""travel""]",50,4.3,"Commercial Street is a popular shopping destination in Bangalore, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.055852,2026-01-23T14:14:17.055854
ka_ban_009,Brigade Road,Bangalore,Karnataka,12.9797,77.576,"[""shopping""]",[],"[""tourism"", ""travel""]",500,4.7,"Brigade Road is a popular shopping destination in Bangalore, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.055870,2026-01-23T14:14:17.055871
ka_ban_010,UB City,Bangalore,Karnataka,12.9715,77.5838,"[""shopping""]",[],"[""tourism"", ""travel""]",1000,4.3,"UB City is a popular shopping destination in Bangalore, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.055890,2026-01-23T14:14:17.055892
ka_ban_011,Vidhana Soudha,Bangalore,Karnataka,12.9685,77.6011,"[""history""]",[],"[""tourism"", ""travel""]",200,4.6,"Vidhana Soudha is a popular history destination in Bangalore, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.055907,2026-01-23T14:14:17.055909
ka_mys_002,Brindavan Gardens,Mysore,Karnataka,12.2733,76.6462,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.2,"Brindavan Gardens is a popular nature destination in Mysore, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.055944,2026-01-23T14:14:17.055945
ka_mys_003,Chamundi Hill,Mysore,Karnataka,12.2823,76.6279,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.2,"Chamundi Hill is a popular religious destination in Mysore, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.055961,2026-01-23T14:14:17.055962
ka_mys_004,Mysore Zoo,Mysore,Karnataka,12.2839,76.648,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.3,"Mysore Zoo is a popular nature destination in Mysore, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.055977,2026-01-23T14:14:17.055978
ka_mys_005,St. Philomena's Church,Mysore,Karnataka,12.2997,76.6199,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.9,"St. Philomena's Church is a popular religious destination in Mysore, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.055996,2026-01-23T14:14:17.055997
ka_mys_006,Jaganmohan Palace,Mysore,Karnataka,12.303,76.6466,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.1,"Jaganmohan Palace is a popular history destination in Mysore, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056015,2026-01-23T14:14:17.056017
ka_mys_007,Railway Museum Mysore,Mysore,Karnataka,12.286,76.6171,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.8,"Railway Museum Mysore is a popular cultural destination in Mysore, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056122,2026-01-23T14:14:17.056124
ka_mys_008,Karanji Lake,Mysore,Karnataka,12.2852,76.6239,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.1,"Karanji Lake is a popular nature destination in Mysore, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056140,2026-01-23T14:14:17.056141
ka_coo_002,Raja's Seat,Coorg,Karnataka,12.3194,75.8115,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.1,"Raja's Seat is a popular nature destination in Coorg, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056174,2026-01-23T14:14:17.056175
ka_coo_003,Dubare Elephant Camp,Coorg,Karnataka,12.3466,75.8101,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.5,"Dubare Elephant Camp is a popular adventure destination in Coorg, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056191,2026-01-23T14:14:17.056192
ka_coo_004,Talakaveri,Coorg,Karnataka,12.3102,75.8168,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.3,"Talakaveri is a popular religious destination in Coorg, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056208,2026-01-23T14:14:17.056209
ka_coo_005,Golden Temple Coorg,Coorg,Karnataka,12.3252,75.8102,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.7,"Golden Temple Coorg is a popular religious destination in Coorg, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056225,2026-01-23T14:14:17.056226
ka_coo_006,Nisargadhama,Coorg,Karnataka,12.3298,75.811,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.9,"Nisargadhama is a popular nature destination in Coorg, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056241,2026-01-23T14:14:17.056242
ka_coo_007,Madikeri Fort,Coorg,Karnataka,12.3459,75.8151,"[""history""]",[],"[""tourism"", ""travel""]",100,4.6,"Madikeri Fort is a popular history destination in Coorg, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056264,2026-01-23T14:14:17.056265
ka_coo_008,Mandalpatti,Coorg,Karnataka,12.3291,75.7934,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.1,"Mandalpatti is a popular adventure destination in Coorg, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056282,2026-01-23T14:14:17.056283
ka_coo_009,Iruppu Falls,Coorg,Karnataka,12.3486,75.7846,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.4,"Iruppu Falls is a popular nature destination in Coorg, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056299,2026-01-23T14:14:17.056301
ka_coo_010,Brahmagiri Peak,Coorg,Karnataka,12.3402,75.7981,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.2,"Brahmagiri Peak is a popular adventure destination in Coorg, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056316,2026-01-23T14:14:17.056317
ka_coo_011,Nagarhole National Park,Coorg,Karnataka,12.3425,75.7884,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.2,"Nagarhole National Park is a popular nature destination in Coorg, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056333,2026-01-23T14:14:17.056334
ka_ham_001,Virupaksha Temple,Hampi,Karnataka,15.3489,76.4435,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.9,"Virupaksha Temple is a popular religious destination in Hampi, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056352,2026-01-23T14:14:17.056353
ka_ham_002,Vittala Temple,Hampi,Karnataka,15.3136,76.4491,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.6,"Vittala Temple is a popular history destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056370,2026-01-23T14:14:17.056371
ka_ham_003,Hampi Bazaar,Hampi,Karnataka,15.35,76.4533,"[""shopping""]",[],"[""tourism"", ""travel""]",200,4.8,"Hampi Bazaar is a popular shopping destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056387,2026-01-23T14:14:17.056388
ka_ham_004,Elephant Stables,Hampi,Karnataka,15.3315,76.4558,"[""history""]",[],"[""tourism"", ""travel""]",500,4.3,"Elephant Stables is a popular history destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056406,2026-01-23T14:14:17.056407
ka_ham_005,Lotus Mahal,Hampi,Karnataka,15.3327,76.4639,"[""history""]",[],"[""tourism"", ""travel""]",1000,4.4,"Lotus Mahal is a popular history destination in Hampi, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056423,2026-01-23T14:14:17.056424
ka_ham_006,Matanga Hill,Hampi,Karnataka,15.3191,76.4773,"[""adventure""]",[],"[""tourism"", ""travel""]",500,4.1,"Matanga Hill is a popular adventure destination in Hampi, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056442,2026-01-23T14:14:17.056443
ka_ham_007,Tungabhadra River,Hampi,Karnataka,15.3209,76.4588,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.5,"Tungabhadra River is a popular nature destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056459,2026-01-23T14:14:17.056460
ka_ham_008,Queen's Bath,Hampi,Karnataka,15.3119,76.4628,"[""history""]",[],"[""tourism"", ""travel""]",500,4.1,"Queen's Bath is a popular history destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056476,2026-01-23T14:14:17.056477
ka_ham_009,Hazara Rama Temple,Hampi,Karnataka,15.3441,76.474,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.6,"Hazara Rama Temple is a popular religious destination in Hampi, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056493,2026-01-23T14:14:17.056495
ka_gok_002,Kudle Beach,Gokarna,Karnataka,14.5396,74.3119,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.9,"Kudle Beach is a popular beach destination in Gokarna, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056529,2026-01-23T14:14:17.056531
ka_gok_003,Mahabaleshwar Temple,Gokarna,Karnataka,14.5497,74.2926,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.8,"Mahabaleshwar Temple is a popular religious destination in Gokarna, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056549,2026-01-23T14:14:17.056551
ka_gok_004,Half Moon Beach,Gokarna,Karnataka,14.5437,74.3244,"[""beach""]",[],"[""tourism"", ""travel""]",1000,4.8,"Half Moon Beach is a popular beach destination in Gokarna, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056567,2026-01-23T14:14:17.056568
ka_gok_005,Paradise Beach,Gokarna,Karnataka,14.5473,74.3119,"[""beach""]",[],"[""tourism"", ""travel""]",200,4.1,"Paradise Beach is a popular beach destination in Gokarna, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056587,2026-01-23T14:14:17.056588
ka_gok_006,Gokarna Beach,Gokarna,Karnataka,14.5221,74.3186,"[""beach""]",[],"[""tourism"", ""travel""]",100,4.1,"Gokarna Beach is a popular beach destination in Gokarna, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056604,2026-01-23T14:14:17.056605
ka_gok_007,Mirjan Fort,Gokarna,Karnataka,14.5423,74.3082,"[""history""]",[],"[""tourism"", ""travel""]",200,4.6,"Mirjan Fort is a popular history destination in Gokarna, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056621,2026-01-23T14:14:17.056622
ka_gok_008,Shiva Cave,Gokarna,Karnataka,14.5317,74.2925,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.6,"Shiva Cave is a popular adventure destination in Gokarna, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056639,2026-01-23T14:14:17.056640
ka_chi_001,Mullayanagiri,Chikmagalur,Karnataka,13.3273,75.752,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.7,"Mullayanagiri is a popular adventure destination in Chikmagalur, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056656,2026-01-23T14:14:17.056658
ka_chi_002,Baba Budangiri,Chikmagalur,Karnataka,13.2935,75.7872,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.8,"Baba Budangiri is a popular religious destination in Chikmagalur, Karnataka.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056674,2026-01-23T14:14:17.056675
ka_chi_003,Kudremukh,Chikmagalur,Karnataka,13.2965,75.7738,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.8,"Kudremukh is a popular adventure destination in Chikmagalur, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056691,2026-01-23T14:14:17.056692
ka_chi_004,Hebbe Falls,Chikmagalur,Karnataka,13.3234,75.7733,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.3,"Hebbe Falls is a popular nature destination in Chikmagalur, Karnataka.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056708,2026-01-23T14:14:17.056709
ka_chi_005,Bhadra Wildlife Sanctuary,Chikmagalur,Karnataka,13.3177,75.7682,"[""nature""]",[],"[""tourism"", ""travel""]",1000,4.4,"Bhadra Wildlife Sanctuary is a popular nature destination in Chikmagalur, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056725,2026-01-23T14:14:17.056726
ka_chi_006,Coffee Museum,Chikmagalur,Karnataka,13.3088,75.788,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.0,"Coffee Museum is a popular cultural destination in Chikmagalur, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056742,2026-01-23T14:14:17.056744
ka_chi_007,Jhari Waterfalls,Chikmagalur,Karnataka,13.2993,75.7703,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.1,"Jhari Waterfalls is a popular nature destination in Chikmagalur, Karnataka.",4,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056759,2026-01-23T14:14:17.056761
ka_chi_008,Kemmangundi,Chikmagalur,Karnataka,13.3079,75.7695,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.4,"Kemmangundi is a popular nature destination in Chikmagalur, Karnataka.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056776,2026-01-23T14:14:17.056778
rj_jai_002,Amber Fort,Jaipur,Rajasthan,26.8913,75.7706,"[""history""]",[],"[""tourism"", ""travel""]",50,4.1,"Amber Fort is a popular history destination in Jaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056813,2026-01-23T14:14:17.056814
rj_jai_003,City Palace Jaipur,Jaipur,Rajasthan,26.8971,75.7952,"[""history""]",[],"[""tourism"", ""travel""]",100,4.1,"City Palace Jaipur is a popular history destination in Jaipur, Rajasthan.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.056833,2026-01-23T14:14:17.056834
rj_jai_006,Jaigarh Fort,Jaipur,Rajasthan,26.9032,75.7965,"[""history""]",[],"[""tourism"", ""travel""]",100,4.2,"Jaigarh Fort is a popular history destination in Jaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056885,2026-01-23T14:14:17.056886
rj_jai_007,Albert Hall Museum,Jaipur,Rajasthan,26.9046,75.7614,"[""cultural""]",[],"[""tourism"", ""travel""]",200,4.8,"Albert Hall Museum is a popular cultural destination in Jaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.056907,2026-01-23T14:14:17.056908
rj_jai_008,Jal Mahal,Jaipur,Rajasthan,26.9258,75.7907,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.7,"Jal Mahal is a popular nature destination in Jaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.056924,2026-01-23T14:14:17.056926
rj_jai_009,Birla Mandir Jaipur,Jaipur,Rajasthan,26.9026,75.7691,"[""religious""]",[],"[""tourism"", ""travel""]",1000,4.5,"Birla Mandir Jaipur is a popular religious destination in Jaipur, Rajasthan.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056941,2026-01-23T14:14:17.056942
rj_jai_010,Bapu Bazaar,Jaipur,Rajasthan,26.9243,75.7748,"[""shopping""]",[],"[""tourism"", ""travel""]",50,4.0,"Bapu Bazaar is a popular shopping destination in Jaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056958,2026-01-23T14:14:17.056959
rj_jai_011,Johari Bazaar,Jaipur,Rajasthan,26.9272,75.7685,"[""shopping""]",[],"[""tourism"", ""travel""]",100,4.6,"Johari Bazaar is a popular shopping destination in Jaipur, Rajasthan.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.056975,2026-01-23T14:14:17.056976
rj_jai_012,Chokhi Dhani,Jaipur,Rajasthan,26.8929,75.7738,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.3,"Chokhi Dhani is a popular cultural destination in Jaipur, Rajasthan.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.056991,2026-01-23T14:14:17.056992
rj_uda_001,City Palace Udaipur,Udaipur,Rajasthan,24.5969,73.6604,"[""history""]",[],"[""tourism"", ""travel""]",100,4.1,"City Palace Udaipur is a popular history destination in Udaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057011,2026-01-23T14:14:17.057013
rj_uda_003,Jag Mandir,Udaipur,Rajasthan,24.562,73.6965,"[""history""]",[],"[""tourism"", ""travel""]",500,4.2,"Jag Mandir is a popular history destination in Udaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057048,2026-01-23T14:14:17.057050
rj_uda_004,Jagdish Temple,Udaipur,Rajasthan,24.5668,73.6813,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.9,"Jagdish Temple is a popular religious destination in Udaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.057065,2026-01-23T14:14:17.057066
rj_uda_005,Fateh Sagar Lake,Udaipur,Rajasthan,24.5875,73.6649,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.4,"Fateh Sagar Lake is a popular nature destination in Udaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:14:17.057081,2026-01-23T14:14:17.057083
rj_uda_006,Saheliyon Ki Bari,Udaipur,Rajasthan,24.5997,73.6909,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.8,"Saheliyon Ki Bari is a popular nature destination in Udaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057098,2026-01-23T14:14:17.057099
rj_uda_007,Bagore Ki Haveli,Udaipur,Rajasthan,24.567,73.6986,"[""cultural""]",[],"[""tourism"", ""travel""]",1000,4.6,"Bagore Ki Haveli is a popular cultural destination in Udaipur, Rajasthan.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.057116,2026-01-23T14:14:17.057117
rj_uda_008,Monsoon Palace,Udaipur,Rajasthan,24.5987,73.6913,"[""history""]",[],"[""tourism"", ""travel""]",500,4.0,"Monsoon Palace is a popular history destination in Udaipur, Rajasthan.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:14:17.057133,2026-01-23T14:14:17.057134
rj_uda_009,Shilpgram,Udaipur,Rajasthan,24.5864,73.6645,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.1,"Shilpgram is a popular cultural destination in Udaipur, Rajasthan.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057149,2026-01-23T14:14:17.057150
rj_uda_010,Vintage Car Museum,Udaipur,Rajasthan,24.5884,73.6918,"[""history""]",[],"[""tourism"", ""travel""]",200,4.6,"Vintage Car Museum is a popular history destination in Udaipur, Rajasthan.",4,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057166,2026-01-23T14:14:17.057167
rj_jai_002,Patwon Ki Haveli,Jaisalmer,Rajasthan,26.8923,70.9174,"[""history""]",[],"[""tourism"", ""travel""]",200,4.3,"Patwon Ki Haveli is a popular history destination in Jaisalmer, Rajasthan.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:14:17.057199,2026-01-23T14:14:17.057201
rj_jai_004,Gadisar Lake,Jaisalmer,Rajasthan,26.9165,70.9081,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.9,"Gadisar Lake is a popular nature destination in Jaisalmer, Rajasthan.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:14:17.057233,2026-01-23T14:14:17.057234
rj_jai_005,Bada Bagh,Jaisalmer,Rajasthan,26.921,70.9005,"[""history""]",[],"[""tourism"", ""travel""]",100,4.8,"Bada Bagh is a popular history destination in Jaisalmer, Rajasthan.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:14:17.057250,2026-01-23T14:14:17.057251
